Unnamed: 0.1,Unnamed: 0,File Name,Description
725,241,S.I.PH04.04.009.jpg,تُبيّن صورة لمصور مجهول، يُرجّح أنها التُقطت قبل حربٍ، الزاوية الفخرية من الغرب التي قررت سلطات الاستعمار الصهيوني نزع ملكيتها وهدمها بعد هذه الحرب، وذلك ضمن مساعيها لتغيير معالم البلدة القديمة، وخاصةً منطقة جنوب غرب المسجد الأقصى.
726,242,S.I.PH04.04.010.jpg,الزاويه الفخريه من الشمال والتي قررت سلطات الاستعمار الصهيوني نزع ملكيتها وهدمها كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب يظن انها التقطت قبل ومصورها مجهول
727,242,S.I.PH04.04.010.jpg,الزاوية الفخرية الشمالية، التي قررت سلطات الاستعمار الصهيوني نزع ملكيتها وهدمها لتغيير مشهد البلدة القديمة، وخصوصاً منطقة جنوب غرب المسجد الأقصى. يُعتقد أن الصورة التقطت بعد حرب وقبل هذه الإجراءات، ومصورها مجهول.
728,242,S.I.PH04.04.010.jpg,صورة للزاوية الفخرية الشمالية التي تقرر مصادرتها وهدمها من قبل سلطات الاستعمار الصهيوني كجزء من تغيير ملامح البلدة القديمة، خاصة منطقة جنوب غرب المسجد الأقصى، ويُرجح أنها التقطت بعد حرب وقبل تنفيذ هذه القرارات، ومصورها غير معروف.
729,243,S.I.PH04.04.011.jpg,مشهد للبيوت المجاوره للزاويه الفخريه زاويه و السعود والتي قررت سلطات الاستعمار الصهيوني نزع ملكيتها وهدمها كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب يظن انها التقطت قبل ومصورها مجهول
730,243,S.I.PH04.04.011.jpg,بيوتٌ مجاورة للزاوية الفخرية وزاوية السعود، قررت سلطات الاستعمار الصهيوني نزع ملكيتها وهدمها بعد حرب، كجزء من تغيير مشهد البلدة القديمة وخصوصاً منطقة جنوب غرب المسجد الأقصى.
731,243,S.I.PH04.04.011.jpg,يُظن أن هذه الصورة التُقطت قبل ذلك، ومصورها مجهول.
732,244,S.I.PH04.04.012.jpg,مشهد من الزاويه الفخريه والتي قررت سلطات الاستعمار الصهيوني نزع ملكيتها وهدمها كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب يظن انها التقطت قبل ومصورها مجهول
733,244,S.I.PH04.04.012.jpg,تُظهر الصورة مشهداً من الزاوية الفخرية التي قررت سلطات الاستعمار الصهيوني نزع ملكيتها وهدمها، كجزء من تغيير مشهد البلدة القديمة وخصوصاً منطقة جنوب غرب المسجد الأقصى. التُقطت هذه الصورة بعد حرب، ويُظن أنها التُقطت سابقاً، ومصورها مجهول.
734,244,S.I.PH04.04.012.jpg,هذا المشهد من الزاوية الفخرية، التي قررت سلطات الاستعمار الصهيوني مصادرتها وهدمها ضمن خطتها لتغيير مشهد البلدة القديمة وتحديداً منطقة جنوب غرب المسجد الأقصى، التُقط بعد حرب ويُعتقد أنه التُقط قبل ذلك، بينما لا يزال مصوره مجهولاً.
735,245,S.I.PH04.04.013.jpg,بدء هدم الزاويه الفخريه زاويه و السعود كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
736,245,S.I.PH04.04.013.jpg,بدأ هدم الزاوية الفخرية وزاوية آل سعود كجزء من تغيير مشهد البلدة القديمة، وخصوصاً المنطقة الواقعة جنوب غرب المسجد الأقصى، بعد حرب من قبل قوات الاستعمار الصهيوني، والصورة التقطت في يوم غير معلوم على يد مصور مجهول.
737,245,S.I.PH04.04.013.jpg,تُظهر هذه الصورة بدء إزالة الزاويتين الفخرية وآل سعود ضمن عملية تغيير معالم البلدة القديمة، وتحديداً المنطقة الواقعة جنوب غرب المسجد الأقصى، إثر حرب شنتها قوات الاستعمار الصهيوني، وقد التقطت في يوم غير معروف وبواسطة مصور مجهول.
738,246,S.I.PH04.04.014.jpg,بدء هدم الزاويه الفخريه زاويه و السعود كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
739,246,S.I.PH04.04.014.jpg,بدء هدم الزاويتين الفخرية والسعود كجزء من تغيير مشهد البلدة القديمة، وخاصة المنطقة جنوب غرب المسجد الأقصى، بعد حرب شنتها قوات الاستعمار الصهيوني، التُقطت يوم ومصورها مجهول.
740,246,S.I.PH04.04.014.jpg,تُظهر الصورة بدء هدم الزاويتين الفخرية والسعود، وهو جزء من تغيير مشهد البلدة القديمة وتحديدًا المنطقة جنوب غرب المسجد الأقصى، وذلك بعد حرب من قبل قوات الاستعمار الصهيوني، وقد التقطت يوم ومصورها مجهول.
741,247,S.I.PH04.04.015.jpg,هدم الزاويه الفخريه زاويه و السعود كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
742,247,S.I.PH04.04.015.jpg,جرى هدم الزاوية الفخرية زاوية والسعود كجزء من تغيير مشهد البلدة القديمة وخصوصاً منطقة جنوبي غرب المسجد الأقصى بعد حرب من قبل قوات الاستعمار الصهيوني، التقطت يوم ومصورها مجهول.
743,247,S.I.PH04.04.015.jpg,كجزء من تغيير مشهد البلدة القديمة وخصوصاً منطقة جنوبي غرب المسجد الأقصى، حدث هدم الزاوية الفخرية زاوية والسعود بعد حرب من قبل قوات الاستعمار الصهيوني، التقطت يوم ومصورها مجهول.
744,248,S.I.PH04.04.016.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
745,248,S.I.PH04.04.016.jpg,بقايا الزاوية الفخرية وزاوية السعود، التي هُدمت كجزء من تغيير مشهد البلدة القديمة وخصوصًا منطقة جنوبي غرب المسجد الأقصى بعد حرب من قبل قوات الاستعمار الصهيوني، التقطت يوم ومصورها مجهول.
746,248,S.I.PH04.04.016.jpg,التقطت يوم ومصورها مجهول، بقايا الزاوية الفخرية وزاوية السعود، التي هُدمت من قبل قوات الاستعمار الصهيوني بعد حرب، كجزء من تغيير مشهد البلدة القديمة وخصوصًا منطقة جنوبي غرب المسجد الأقصى.
747,249,S.I.PH04.04.017.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
748,249,S.I.PH04.04.017.jpg,بقايا الزاوية الفخرية وزاوية والسعود، التي هُدمت كجزء من تغيير مشهد البلدة القديمة وخاصةً منطقة جنوب غرب المسجد الأقصى بعد حرب من قِبَل قوات الاستعمار الصهيوني، التُقِطَت في يوم غير معلوم ومصورها مجهول.
749,249,S.I.PH04.04.017.jpg,تُظهر هذه الصورة بقايا الزاوية الفخرية وزاوية والسعود، التي هُدمت كجزء من تغيير مشهد البلدة القديمة وخاصةً منطقة جنوب غرب المسجد الأقصى بعد حرب من قِبَل قوات الاستعمار الصهيوني، وقد التُقِطَت في يوم غير محدد ومصورها غير معلوم.
750,250,S.I.PH04.04.018.jpg,بقايا الزاويه الفخريه زاويه و السعود بها ونوافذها المطله علي ساحه المسجد الاقصي هدمت الزاويه كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
751,250,S.I.PH04.04.018.jpg,بقايا الزاوية الفخرية، وهي زاوية ذات علو ونوافذها المطلة على ساحة المسجد الأقصى، هُدمت كجزء من تغيير مشهد البلدة القديمة، وخصوصاً المنطقة جنوب غرب المسجد الأقصى، بعد حرب من قبل قوات الاستعمار الصهيوني؛ التُقطت هذه الصورة في يوم غير محدد ومصورها مجهول.
752,250,S.I.PH04.04.018.jpg,بعد حرب من قبل قوات الاستعمار الصهيوني، هُدمت الزاوية الفخرية، التي كانت زاوية ذات علو وتطل نوافذها على ساحة المسجد الأقصى، وذلك كجزء من تغيير مشهد البلدة القديمة وخصوصاً المنطقة جنوب غرب المسجد الأقصى؛ هذه بقاياها، وقد التُقطت الصورة في يوم غير معلوم ومصورها مجهول.
753,251,S.I.PH04.04.019.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
754,251,S.I.PH04.04.019.jpg,تُظهر الصورة بقايا الزاوية الفخرية زاوية والسعود، التي دُمّرت كجزء من تغيير معالم البلدة القديمة، وتحديداً المنطقة الواقعة جنوب غرب المسجد الأقصى، إثر حربٍ شنّتها قوات الاستعمار الصهيوني، وقد التُقطت يوم ومصورها مجهول.
755,251,S.I.PH04.04.019.jpg,هذه هي بقايا الزاوية الفخرية زاوية والسعود، التي هدمتها قوات الاستعمار الصهيوني بعد حرب، وذلك في إطار تغيير مشهد البلدة القديمة، وبالأخص المنطقة الواقعة جنوب غرب المسجد الأقصى. التُقطت يوم ومصورها مجهول.
756,252,S.I.PH04.04.020.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
757,252,S.I.PH04.04.020.jpg,بقايا الزاوية الفخرية، وزاوية، والسعود، التي هدمت كجزء من تغيير مشهد البلدة القديمة، وتحديداً المنطقة الواقعة جنوب غرب المسجد الأقصى، بعد حرب من قبل قوات الاستعمار الصهيوني، التقطت في يوم ومصورها مجهول.
758,252,S.I.PH04.04.020.jpg,ما تبقى من الزاوية الفخرية، وزاوية، والسعود، دمرته قوات الاحتلال الصهيوني عقب حرب بهدف تغيير معالم البلدة القديمة، خصوصاً المنطقة الواقعة جنوب غرب المسجد الأقصى؛ وقد التقطت الصورة في يوم لا يعرف مصورها.
759,253,S.I.PH04.04.021.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
760,253,S.I.PH04.04.021.jpg,بقايا الزاوية الفخرية وزاوية والسعود التي هُدمت كجزء من تغيير مشهد البلدة القديمة، وخصوصاً منطقة جنوبي غرب المسجد الأقصى، بعد حرب شنتها قوات الاستعمار الصهيوني. التقطت الصورة يومًا ما ومصورها مجهول.
761,253,S.I.PH04.04.021.jpg,الزاوية الفخرية وزاوية والسعود، التي تظهر بقاياها في هذه الصورة، هُدمتا كجزء من تغيير مشهد البلدة القديمة، وخصوصاً منطقة جنوبي غرب المسجد الأقصى، إثر حرب شنتها قوات الاستعمار الصهيوني، وقد التقطت يومًا ما بواسطة مصور مجهول.
762,254,S.I.PH04.04.022.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
763,254,S.I.PH04.04.022.jpg,بقايا الزاوية الفخرية زاوية و السعود التي هدمت كجزء من تغيير مشهد البلدة القديمة، وخصوصًا منطقة جنوبي غرب المسجد الأقصى، بعد حرب من قبل قوات الاستعمار الصهيوني.
764,254,S.I.PH04.04.022.jpg,التقطت يوم ومصورها مجهول.
765,255,S.I.PH04.04.023.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
766,255,S.I.PH04.04.023.jpg,بقايا الزاويتين الفخرية وزاوية آل سعود، اللتين هُدمتا ضمن تغيير مشهد البلدة القديمة وخصوصاً منطقة جنوب غرب المسجد الأقصى بعد حرب من قبل قوات الاستعمار الصهيوني، التُقطت في يوم غير معروف لمصور مجهول.
767,255,S.I.PH04.04.023.jpg,تُظهر الصورة بقايا الزاويتين الفخرية وزاوية آل سعود، اللتين جرى هدمهما كجزء من تغيير مشهد البلدة القديمة وتحديداً منطقة جنوب غرب المسجد الأقصى، وذلك بعد حرب شنتها قوات الاحتلال الصهيوني، وتاريخ ومصور التقاطها مجهولان.
768,256,S.I.PH04.04.024.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
769,256,S.I.PH04.04.024.jpg,بقايا الزاوية الفخرية زاوية والسعود، التي هُدمت كجزء من تغيير مشهد البلدة القديمة وتحديداً منطقة جنوب غرب المسجد الأقصى.
770,256,S.I.PH04.04.024.jpg,جاء هدمها بعد حرب من قبل قوات الاستعمار الصهيوني. التقطت يوم ومصورها مجهول.
771,257,S.I.PH04.04.025.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
772,257,S.I.PH04.04.025.jpg,هذه بقايا الزاوية الفخرية، زاوية و السعود، التي هُدمت كجزء من تغيير مشهد البلدة القديمة، وخصوصًا منطقة جنوب غرب المسجد الأقصى، بعد حرب من قبل قوات الاستعمار الصهيوني.
773,257,S.I.PH04.04.025.jpg,التقطت هذه الصورة في يوم غير معلوم، ومصورها مجهول.
774,258,S.I.PH04.04.026.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
775,258,S.I.PH04.04.026.jpg,بقايا الزاوية الفخرية، زاوية والسعود، التي هُدمت كجزء من تغيير مشهد البلدة القديمة، وخصوصًا المنطقة الواقعة جنوب غرب المسجد الأقصى، بعد حرب من قِبَل قوات الاستعمار الصهيوني. التُقطت الصورة في يوم غير معروف، ومصورها مجهول.
776,258,S.I.PH04.04.026.jpg,هُدمت بقايا الزاوية الفخرية، زاوية والسعود، كجزء من تغيير مشهد البلدة القديمة وتحديدًا المنطقة جنوب غرب المسجد الأقصى، عقب حرب من قِبَل قوات الاستعمار الصهيوني. التُقطت هذه الصورة في يوم غير محدد، ومصورها مجهول.
777,259,S.I.PH04.04.027.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
778,259,S.I.PH04.04.027.jpg,بقايا الزاوية الفخرية زاوية والسعود، التي هُدمت كجزء من تغيير مشهد البلدة القديمة وخصوصاً منطقة جنوبي غرب المسجد الأقصى بعد حرب من قبل قوات الاستعمار الصهيوني، التُقطت يوم غير معلوم ومصورها مجهول.
779,259,S.I.PH04.04.027.jpg,هذه بقايا الزاوية الفخرية زاوية والسعود، التي أزيلت ضمن تعديل مشهد البلدة القديمة وتحديداً بمنطقة جنوبي غرب المسجد الأقصى، إثر حرب لقوات الاستعمار الصهيوني، وقد التُقطت في يوم غير محدد، ومصورها مجهول.
780,260,S.I.PH04.04.028.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
781,260,S.I.PH04.04.028.jpg,هذه بقايا الزاوية الفخرية وزاوية السعود التي هُدِمَت كجزء من تغيير مشهد البلدة القديمة، وخاصة المنطقة الواقعة جنوب غرب المسجد الأقصى، بعد حرب شنّتها قوات الاستعمار الصهيوني، حيث التُقِطَت الصورة في يوم غير معروف ومصورها مجهول.
782,260,S.I.PH04.04.028.jpg,تُظهِر الصورة بقايا الزاوية الفخرية وزاوية السعود التي دُمِّرَت كجزءٍ من تغيير مشهد البلدة القديمة، وبالأخصّ منطقة جنوب غرب المسجد الأقصى، إثر حربٍ قامت بها قوات الاستعمار الصهيوني؛ وقد التُقِطَت الصورة في يوم غير مُحدّد ومُصوِّرها مجهول.
783,261,S.I.PH04.04.029.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
784,261,S.I.PH04.04.029.jpg,بقايا الزاوية الفخرية وزاوية والسعود، التي هُدمت كجزء من تغيير مشهد البلدة القديمة، وخصوصاً منطقة جنوب غرب المسجد الأقصى، بعد حرب من قوات الاحتلال الصهيوني. التقطت هذه الصورة في يوم غير معروف ومصورها مجهول.
785,261,S.I.PH04.04.029.jpg,تُظهر هذه الصورة، التي التقطت في يوم غير معروف ومصورها مجهول، بقايا الزاوية الفخرية وزاوية والسعود التي دُمرت ضمن تغيير مشهد البلدة القديمة، وتحديداً في منطقة جنوب غرب المسجد الأقصى، بعد حرب شنتها قوات الاحتلال الصهيوني.
786,262,S.I.PH04.04.030.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
787,262,S.I.PH04.04.030.jpg,هذه بقايا الزاوية الفخرية زاوية والسعود التي هُدمت على يد قوات الاستعمار الصهيوني بعد حرب، كجزء من تغيير مشهد البلدة القديمة، وخصوصًا المنطقة الواقعة جنوب غرب المسجد الأقصى. التُقطت الصورة في يوم مجهول ومصورها مجهول.
788,262,S.I.PH04.04.030.jpg,تُظهر الصورة بقايا الزاوية الفخرية زاوية والسعود، التي دمرتها قوات الاستعمار الصهيوني بعد حرب كجزء من تغيير مشهد البلدة القديمة، وتحديدًا المنطقة الواقعة جنوب غرب المسجد الأقصى، وقد التُقطت في يوم غير معروف ومصورها مجهول.
789,263,S.I.PH04.04.031.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
790,263,S.I.PH04.04.031.jpg,بقايا الزاوية الفخرية زاوية والسعود هي التي هُدمت كجزء من تغيير مشهد البلدة القديمة، وخصوصاً منطقة جنوب غرب المسجد الأقصى، عقب حرب من قبل قوات الاستعمار الصهيوني.
791,263,S.I.PH04.04.031.jpg,الصورة التقطت يوم ومصورها مجهول.
792,264,S.I.PH04.04.032.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
793,264,S.I.PH04.04.032.jpg,تُظهر الصورة بقايا الزاوية الفخرية زاوية والسعود، التي هدمتها قوات الاستعمار الصهيوني بعد حرب كجزء من تغيير مشهد البلدة القديمة، وخصوصاً منطقة جنوب غرب المسجد الأقصى؛ وقد التقطت في يوم غير معروف ومصورها مجهول.
794,264,S.I.PH04.04.032.jpg,هذه بقايا الزاوية الفخرية زاوية والسعود، التي دمرتها قوات الاحتلال الصهيوني بعد إحدى الحروب لتغيير معالم البلدة القديمة، وتحديداً المنطقة الواقعة جنوب غرب المسجد الأقصى؛ التقطت هذه الصورة في يوم غير محدد، ومصورها مجهول.
795,265,S.I.PH04.04.033.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
796,265,S.I.PH04.04.033.jpg,بقايا الزاوية الفخرية وزاوية السعود، اللتين هدمتهما قوات الاستعمار الصهيوني بعد حرب، كجزء من تغيير مشهد البلدة القديمة، وخصوصاً منطقة جنوب غرب المسجد الأقصى. التُقطت الصورة في يوم غير محدد ومصورها مجهول.
797,265,S.I.PH04.04.033.jpg,هذه بقايا الزاوية الفخرية وزاوية السعود، اللتين دمرتهما قوات الاستعمار الصهيوني إثر حرب، ضمن تغيير مشهد البلدة القديمة وتحديدًا منطقة جنوب غرب المسجد الأقصى. التُقطت يومًا غير معلوم المصور.
798,266,S.I.PH04.04.034.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
799,266,S.I.PH04.04.034.jpg,بقايا الزاوية الفخرية وزاوية والسعود التي هُدمت كجزء من تغيير مشهد البلدة القديمة، وخصوصاً منطقة جنوب غرب المسجد الأقصى، بعد حرب من قبل قوات الاستعمار الصهيوني، التقطت يوم ومصورها مجهول.
800,266,S.I.PH04.04.034.jpg,تُظهر الصورة بقايا الزاوية الفخرية وزاوية والسعود التي هُدمت من قبل قوات الاستعمار الصهيوني بعد حرب، وذلك كجزء من تغيير مشهد البلدة القديمة وخصوصاً المنطقة جنوب غرب المسجد الأقصى. التقطت الصورة يوم ومصورها مجهول.
801,267,S.I.PH04.04.035.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
802,267,S.I.PH04.04.035.jpg,بقايا الزاوية الفخرية وزاوية السعود التي هُدّمت كجزء من تغيير المشهد الحضري للبلدة القديمة، وخصوصًا منطقة جنوب غرب المسجد الأقصى، بعد حرب شنّتها قوات الاحتلال الصهيوني. التُقطت الصورة في يوم غير معلوم، ومصورها مجهول.
803,267,S.I.PH04.04.035.jpg,التقطت هذه الصورة في يوم غير معلوم، ومصورها مجهول، وتُظهر بقايا الزاوية الفخرية وزاوية السعود، التي هُدّمت كجزء من تغيير معالم البلدة القديمة، وخصوصًا منطقة جنوب غرب المسجد الأقصى، بعد حرب شنّتها قوات الاحتلال الصهيوني.
804,268,S.I.PH04.04.036.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
805,268,S.I.PH04.04.036.jpg,هذه بقايا الزاوية الفخرية زاوية والسعود، التي هُدمت كجزء من تغيير مشهد البلدة القديمة، وخصوصاً المنطقة جنوب غرب المسجد الأقصى، بعد حرب شنتها قوات الاستعمار الصهيوني.
806,268,S.I.PH04.04.036.jpg,التُقطت الصورة في يوم غير معروف، ومصورها مجهول.
807,269,S.I.PH04.04.037.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
808,269,S.I.PH04.04.037.jpg,بقايا الزاوية الفخرية (زاوية والسعود)، التي هُدمت كجزء من تغيير مشهد البلدة القديمة، وخاصة منطقة جنوب غرب المسجد الأقصى، بعد حرب شنتها قوات الاحتلال الصهيوني. التقطت هذه الصورة في يوم غير محدد ومصورها مجهول.
809,269,S.I.PH04.04.037.jpg,هُدمت بقايا الزاوية الفخرية (زاوية والسعود) ضمن تغيير مشهد البلدة القديمة، وتحديداً منطقة جنوب غرب المسجد الأقصى، وذلك عقب حرب شنتها قوات الاحتلال الصهيوني. التقطت هذه الصورة في يوم غير محدد، ومصورها مجهول.
810,270,S.I.PH04.04.038.jpg,بقايا الزاويه الفخريه زاويه و السعود التي هدمت كجزء من تغيير مشهد البلده القديمه وخصوصا منطقه جنوبي غرب المسجد الاقصي بعد حرب من قبل قوات الاستعمار الصهيوني التقطت يوم ومصورها مجهول
811,270,S.I.PH04.04.038.jpg,بقايا الزاوية الفخرية التي هدمتها قوات الاستعمار الصهيوني بعد حرب، كجزء من تغيير مشهد البلدة القديمة وخاصة منطقة جنوبي غرب المسجد الأقصى. التقطت الصورة في تاريخ غير محدد ومصورها مجهول.
812,270,S.I.PH04.04.038.jpg,تُظهر هذه الصورة بقايا الزاوية الفخرية التي دمرتها قوات الاستعمار الصهيوني عقب حرب بهدف تغيير معالم البلدة القديمة، وتحديداً المنطقة الواقعة جنوب غرب المسجد الأقصى. تاريخ التقاطها ومصورها مجهولان.
813,271,S.I.PH04.05.001.jpg,بطاقه بريديه صهيونيه بعنوان القدس القديمه الطريق الي حائط المبكي عقب عليها هذه الساحات هي مكان حاره المغاربه التي نسفت ولم يبق لها اي اثر وقد ظهر بعض الاليات تزيل اثار الهدم تاريخها مجهول
814,271,S.I.PH04.05.001.jpg,بطاقة بريدية صهيونية بعنوان «القدس القديمة الطريق إلى حائط المبكي» عُلِّق عليها أن هذه الساحات هي مكان حارة المغاربة التي نُسفت ولم يبق لها أي أثر، وظهرت فيها آليات تزيل آثار الهدم، وتاريخها مجهول.
815,271,S.I.PH04.05.001.jpg,تعليق يصف بطاقة بريدية صهيونية تحمل عنوان «القدس القديمة الطريق إلى حائط المبكي»، بأن الساحات فيها هي مكان حارة المغاربة التي نُسفت ولم يبق لها أي أثر، حيث ظهرت آليات تزيل آثار الهدم، ولم يُعرف تاريخها.
816,272,S.I.PH04.05.002.jpg,بطاقه بريديه صهيونيه بعنوان القدس مشهد جوي ويظهر من اليسار ساحه حائط المبكي عقب عليها ازيلت حاره المغاربه من الوجود والنيه الملاصقه للحرم والظاهر بجانب الزاويه الفخريه نسفت كلها معا مع قسم من نيه الزاويه تاريخها مجهول
817,272,S.I.PH04.05.002.jpg,"بطاقة بريدية صهيونية بعنوان ""القدس: مشهد جوي"" تُظهر من اليسار ساحة حائط المبكى، وقد عُلِّق عليها بأن حارة المغاربة والمنطقة الملاصقة للحرم الظاهرة بجانب الزاوية الفخرية قد أُزيلت بالكامل مع قسم من بناء الزاوية، وتاريخ إزالتها مجهول."
818,272,S.I.PH04.05.002.jpg,"تعرض بطاقة بريدية صهيونية تحمل عنوان ""القدس مشهد جوي"" ساحة حائط المبكى من جهة اليسار، ويُرفق بها تعليق يشير إلى إزالة حارة المغاربة والبقعة الملاصقة للحرم التي تظهر بجوار الزاوية الفخرية بأكملها، بالإضافة إلى جزء من مبنى الزاوية، وتاريخ هذه الإزالة غير معلوم."
819,273,S.I.PH04.06.001.jpg,مشهد قبه المسجد الاقصي المسجد القبلي من الداخل بعد حرقه يوم مصورها مجهول
820,273,S.I.PH04.06.001.jpg,يُظهر هذا المشهد قبة المسجد الأقصى من داخل المسجد القبلي بعد احتراقه، وقد التُقطت هذه الصورة في يوم مجهول المصور.
821,273,S.I.PH04.06.001.jpg,من داخل المسجد القبلي، يُشاهَد مشهد لقبة المسجد الأقصى عقب حرقه، وهو مشهد التُقط في يوم غير معلوم المصور.
822,274,S.I.PH04.06.002.jpg,مشهد للمسجد الاقصي المسجد القبلي من الداخل بعد حرقه يوم مصورها مجهول
